ts,dpid,port,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate_bps,tx_rate_bps,rx_rate_mbps,tx_rate_mbps,loss_pct,err_pct
1762806526.4855697,3,1,74227,74353,6362800,6374998,1,0,0,0,0.0,0.0,0.0,0.0,0.0006730380939561179,0.0
1762806526.4855697,3,2,74701,73885,6404864,6333522,1,0,0,0,0.0,0.0,0.0,0.0,0.0006730109162370614,0.0
1762806527.4855087,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806527.4855087,2,1,492,153150,43552,13130496,0,0,0,0,7728.471708478301,3558393.1870841724,0.007728471708478301,3.5583931870841723,0.0,0.0
1762806527.4855087,2,2,77032,76765,6603946,6580942,1,0,0,0,1786205.0213025697,1783164.835744369,1.7862050213025698,1.783164835744369,0.0006502077413733688,0.0
1762806527.4855087,2,3,76482,77307,6556004,6628112,0,0,0,0,1779964.6404199474,1786093.014466215,1.7799646404199474,1.7860930144662148,0.0,0.0
1762806527.4855087,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806527.4855087,1,1,440,153139,38484,13130814,0,0,0,0,6384.389672221205,3559353.245681499,0.006384389672221205,3.559353245681499,0.0,0.0
1762806527.4855087,1,2,76765,77032,6580942,6603946,0,0,0,0,1783164.835744369,1786205.0213025697,1.783164835744369,1.7862050213025698,0.0,0.0
1762806527.4855087,1,3,76954,76828,6597876,6585722,0,0,0,0,1783132.8337911249,1783484.8552768114,1.783132833791125,1.7834848552768114,0.0,0.0
1762806527.4855087,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806527.4855087,3,1,76828,76954,6585722,6597876,1,0,0,0,1783484.8552768114,1783132.8337911249,1.7834848552768114,1.783132833791125,0.0006502711630750023,0.0
1762806527.4855087,3,2,77307,76482,6628112,6556004,1,0,0,0,1786093.014466215,1779964.6404199474,1.7860930144662148,1.7799646404199474,0.0006502415647413014,0.0
1762806528.485573,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806528.485573,2,1,492,153150,43552,13130496,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806528.485573,2,2,77032,76765,6603946,6580942,1,0,0,0,0.0,0.0,0.0,0.0,0.0006502077413733688,0.0
1762806528.485573,2,3,76482,77307,6556004,6628112,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806528.485573,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806528.485573,1,1,440,153139,38484,13130814,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806528.485573,1,2,76765,77032,6580942,6603946,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806528.485573,1,3,76954,76828,6597876,6585722,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806528.485573,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806528.485573,3,1,76828,76954,6585722,6597876,1,0,0,0,0.0,0.0,0.0,0.0,0.0006502711630750023,0.0
1762806528.485573,3,2,77307,76482,6628112,6556004,1,0,0,0,0.0,0.0,0.0,0.0,0.0006502415647413014,0.0
1762806529.4855597,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806529.4855597,2,1,501,158314,44362,13572904,0,0,0,0,6480.086518489131,3539311.254903382,0.0064800865184891305,3.539311254903382,0.0,0.0
1762806529.4855597,2,2,79624,79352,6825982,6802560,1,0,0,0,1776311.716320065,1772967.671672252,1.776311716320065,1.772967671672252,0.0006290257648953301,0.0
1762806529.4855597,2,3,79060,79906,6776864,6850802,0,0,0,0,1766903.5907080364,1781543.786175734,1.7669035907080364,1.781543786175734,0.0,0.0
1762806529.4855597,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806529.4855597,1,1,447,158311,39098,13573960,0,0,0,0,4912.06558315102,3545215.333731339,0.004912065583151021,3.545215333731339,0.0,0.0
1762806529.4855597,1,2,79352,79624,6802560,6825982,0,0,0,0,1772967.671672252,1776311.716320065,1.772967671672252,1.776311716320065,0.0,0.0
1762806529.4855597,1,3,79550,79418,6820276,6807638,0,0,0,0,1779223.7551999786,1775351.7035025111,1.7792237551999786,1.775351703502511,0.0,0.0
1762806529.4855597,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
